Name,X,Y,WIDTH,HEIGHT,SCORE,,,,,,,,,,,,,,
06eba19e-db7a-4c43-909f-dc898e83277d.jpg,0,0,0,0,0,,,,,,,,,,,,,,
06ec4921-43f2-4c76-b1ce-dc9101e494a5.jpg,46,82,159,159,0.418992763,,,,,,,,,,,,,,
06ece72a-5818-44f6-ab06-f1098e3868dc.jpg,62,80,144,144,0.431234537,,,,,,,,,,,,,,
06ed1ebb-b54c-4227-8eea-092bfa9a4d6e.jpg,43,79,138,138,0.494657383,,,,,,,,,,,,,,
06ed3e2c-911b-4a2e-9ddc-79adf6028a90.jpg,45,73,155,155,0.568016604,,,,,,,,,,,,,,
06ed6b0c-caf3-4556-a189-77ef9d3c0a9e.jpg,77,79,124,124,0.379962433,,,,,,,,,,,,,,
06eddf29-92a7-4ed1-8ddd-c2d1ac0b169d.jpg,53,70,155,155,0.532974161,,,,,,,,,,,,,,
06ede881-2343-480e-be5f-eb50270a5755.jpg,60,65,130,130,0.428783945,,,,,,,,,,,,,,
06ef28cc-ed3e-47af-9d8b-f95acb42de15.jpg,47,50,138,138,0.364953031,,,,,,,,,,,,,,
06efff2f-21fe-4702-ac82-dfb5c131a6fa.jpg,19,54,167,167,0.353385895,,,,,,,,,,,,,,
06f0771a-2b7f-4808-b9cf-acbcb4ae763a.jpg,55,73,151,151,0.511870857,,,,,,,,,,,,,,
06f141ee-ec59-4950-bcb2-d93c6f26a0bc.jpg,40,78,150,150,0.429168749,,,,,,,,,,,,,,
06f1f337-8c66-4a6b-9bbd-8d7ae2d209e7.jpg,54,58,136,136,0.415920152,,,,,,,,,,,,,,
06f225e2-aec5-4b08-8c7c-006370a6b42a.jpg,48,51,147,147,0.470924788,,,,,,,,,,,,,,
06f360ca-0c7c-4d90-8ee9-78889dd24911.jpg,29,48,202,202,0.23035548,,,,,,,,,,,,,,
06f3c1a4-c5a7-4766-8cdc-da3be571b80d.jpg,36,57,177,177,0.367029801,,,,,,,,,,,,,,
06f3dd9d-aa73-49c8-af56-d7c2d56b2351.jpg,62,77,148,148,0.417228601,,,,,,,,,,,,,,
06f49890-d87e-4064-b4ff-30ade7450817.jpg,56,59,143,143,0.540908393,,,,,,,,,,,,,,
06f522a9-33a5-4d4a-b43f-ad013f2a23eb.jpg,56,61,140,140,0.489580748,,,,,,,,,,,,,,
06f7656d-bbb1-4439-adba-6091501abb5f.jpg,46,62,161,161,0.546719568,,,,,,,,,,,,,,
06f7856a-b7c1-4794-bb72-6415f52dec95.jpg,73,77,127,127,0.418464433,,,,,,,,,,,,,,
06f86e4f-b280-4208-ad20-b7ee78d9db25.jpg,45,50,164,164,0.479211974,,,,,,,,,,,,,,
06f8c20d-2b76-4be7-ace6-23b2eaa3e8d1.jpg,50,91,148,148,0.45889343,,,,,,,,,,,,,,
06f8d0a9-b780-4307-9b6b-e516bb188618.jpg,52,70,147,147,0.80140994,,,,,,,,,,,,,,
06f90964-a4a0-4c05-86d5-f1dddfbc7506.jpg,35,74,164,164,0.4756376,,,,,,,,,,,,,,
06f940f9-4144-4d15-8383-a0e556dbc800.jpg,0,0,0,0,0,,,,,,,,,,,,,,
06fad5c2-77ba-4d7b-86fc-7a3abd6cea23.jpg,41,56,180,180,0.349431994,,,,,,,,,,,,,,
06fb3155-a6f0-4608-b89a-1da59d39c5a0.jpg,43,67,153,153,0.677256046,,,,,,,,,,,,,,
06fb81c0-d134-4195-9a16-0fdf2ed93505.jpg,43,72,163,163,0.462716416,,,,,,,,,,,,,,
06fb9369-a6a9-4616-907c-f5fc6028ddfc.jpg,55,62,155,155,0.581600498,,,,,,,,,,,,,,
06fbd009-cfb1-4e6a-99ab-73be41c7648e.jpg,48,64,148,148,0.653806231,,,,,,,,,,,,,,
06fc2db1-f587-4de8-b2f1-a7ad72f10724.jpg,51,69,140,140,0.57449935,,,,,,,,,,,,,,
06fd8226-d1ca-44f7-8efa-2bf64d94d9ed.jpg,16,57,193,193,0.278263807,,,,,,,,,,,,,,
06fd9363-9525-41ab-9216-e3f8282ef278.jpg,35,75,181,181,0.301912795,,,,,,,,,,,,,,
06fddb51-0163-4557-a17f-129507669861.jpg,51,74,156,156,0.501597226,,,,,,,,,,,,,,
06fe20c8-4499-480b-93e4-ccf03880fd8b.jpg,58,78,126,126,0.391673477,,,,,,,,,,,,,,
06fe3f89-e995-4b63-8fd2-2342d4e6c702.jpg,66,88,134,134,0.443520139,,,,,,,,,,,,,,
06fe6093-0567-4e28-b9db-eebe241e229b.jpg,50,86,162,162,0.367197958,,,,,,,,,,,,,,
06fea064-1312-444a-a53c-6b60921c9c94.jpg,48,75,152,152,0.60016408,,,,,,,,,,,,,,
06ff1727-9206-46f4-a2fc-e1c2029e043e.jpg,44,86,150,150,0.412816217,,,,,,,,,,,,,,
06ff5429-5edf-4ce6-aca1-a0b2e264c365.jpg,57,73,141,141,0.594363469,,,,,,,,,,,,,,
070051d7-b871-44d0-adf9-189efe4bdca2.jpg,37,67,172,172,0.455551428,,,,,,,,,,,,,,
070058ec-d2c6-4abc-a081-76069e2c932b.jpg,27,56,193,193,0.271955874,,,,,,,,,,,,,,
07007cc4-0963-4813-b7e9-dca5fbbc9535.jpg,42,70,144,144,0.520660287,,,,,,,,,,,,,,
07008ca2-314d-4004-84f6-341fab737383.jpg,47,69,150,150,0.699248151,,,,,,,,,,,,,,
07009b2f-09c9-4eb9-b003-3dc8f44013ff.jpg,44,65,169,169,0.458610391,,,,,,,,,,,,,,
0701003f-7f2c-4958-a1a8-7208e6d0c937.jpg,50,70,138,138,0.550838273,,,,,,,,,,,,,,
0701b327-1ef0-446f-909e-e7a342b887f2.jpg,56,67,149,149,0.663045124,,,,,,,,,,,,,,
0701c5df-fb52-4095-9ec4-35d65d2e9158.jpg,0,0,0,0,0,,,,,,,,,,,,,,
07020233-a898-4638-8179-16a962e56239.jpg,30,73,184,184,0.298097624,,,,,,,,,,,,,,
0702c04b-32f3-4e31-86c9-a209c733a937.jpg,58,67,137,137,0.560437694,,,,,,,,,,,,,,
07034abd-0b6d-4462-8b94-61d0bdca8c48.jpg,39,66,166,166,0.494587259,,,,,,,,,,,,,,
0703e6cf-c436-41fe-a63a-c68f0be248ef.jpg,46,59,169,169,0.449988212,,,,,,,,,,,,,,
0704c938-54fb-4f1a-86b0-c4c4419a9e07.jpg,50,57,149,149,0.619101658,,,,,,,,,,,,,,
0704f1c0-cfb4-4d05-acb3-ca05b7d9503a.jpg,45,67,132,132,0.463891481,,,,,,,,,,,,,,
070538eb-52d5-41d7-9ad3-fbc506872b5a.jpg,56,80,124,124,0.378154609,,,,,,,,,,,,,,
07059535-3711-4dbb-8baf-f5b016709c51.jpg,44,76,153,153,0.517100716,,,,,,,,,,,,,,
070667c4-f4a4-4a17-a9f3-7f562f46c5b8.jpg,38,58,155,155,0.488389752,,,,,,,,,,,,,,
07068a48-bb9f-4da3-845c-65e49edd9382.jpg,43,66,145,145,0.540268107,,,,,,,,,,,,,,
07077846-76a3-4b9a-85c2-d821e19f173f.jpg,35,85,157,157,0.34138446,,,,,,,,,,,,,,
0707ccd6-e5bd-47c7-a196-98fa5678d519.jpg,37,73,167,167,0.416262782,,,,,,,,,,,,,,
07080209-aace-47d9-9e99-59cb9d323f14.jpg,41,51,168,168,0.46394051,,,,,,,,,,,,,,
070812bb-6918-4d84-89f9-2ea807775070.jpg,47,71,146,146,0.680640799,,,,,,,,,,,,,,
0708422e-f2f4-4cde-b257-5b790ba47896.jpg,56,66,136,136,0.507222506,,,,,,,,,,,,,,
07094c08-f516-4896-b7da-3974461b2682.jpg,58,68,152,152,0.542999942,,,,,,,,,,,,,,
07094c84-5fb7-4c86-a6dc-694c4d8bd2c3.jpg,60,75,123,123,0.369621646,,,,,,,,,,,,,,
0709d3da-a047-4288-a91c-b27d4c62ce8b.jpg,36,46,177,177,0.37208618,,,,,,,,,,,,,,
070ab90c-2919-4dfd-ac62-e59915cce52b.jpg,40,62,157,157,0.590079356,,,,,,,,,,,,,,
070beeca-1f22-4f53-ac7a-eaf3f2fb96e0.jpg,38,72,174,174,0.366098924,,,,,,,,,,,,,,
070c0734-33fc-43fc-a08f-3c9ca2879d33.jpg,63,55,132,132,0.364750892,,,,,,,,,,,,,,
070cbb00-c243-4282-81e4-c87caf014b09.jpg,51,76,153,153,0.517100716,,,,,,,,,,,,,,
070cbff9-13ad-4c56-8614-16d1cdf7d222.jpg,61,79,148,148,0.408535546,,,,,,,,,,,,,,
070cc094-3f73-4997-8b57-38b276812abf.jpg,60,80,132,132,0.453766356,,,,,,,,,,,,,,
070cd262-451c-49e5-8311-ff96c85c1c6f.jpg,38,56,140,140,0.33369372,,,,,,,,,,,,,,
070ce02f-5782-4a2b-8a87-db0c4dc8af40.jpg,58,75,142,142,0.635070702,,,,,,,,,,,,,,
070d05b7-c343-47ee-b84e-b3d6599f24cc.jpg,54,79,127,127,0.406325675,,,,,,,,,,,,,,
070d46f8-c86d-4145-aa6d-4045b018961b.jpg,52,68,140,140,0.577636907,,,,,,,,,,,,,,
070d5fc5-d2cd-4138-9e24-c485420ccf75.jpg,69,50,119,119,0.259090528,,,,,,,,,,,,,,
070d798c-90ff-4f36-884f-60496f5c4c61.jpg,42,75,161,161,0.455415304,,,,,,,,,,,,,,
070d7f82-6e51-4de0-b4d9-668ea77edc98.jpg,53,67,138,138,0.573800698,,,,,,,,,,,,,,
070d81bc-c3f5-4dec-84d7-7968c14bf3e9.jpg,50,60,140,140,0.48999322,,,,,,,,,,,,,,
070d95b6-6136-4c27-aba1-c1da28595d64.jpg,0,0,0,0,0,,,,,,,,,,,,,,
070ded3f-3971-43db-9981-54e7aa9e3875.jpg,37,73,147,147,0.455617525,,,,,,,,,,,,,,
070e8ca5-a586-474e-8586-a6380f503c85.jpg,0,0,0,0,0,,,,,,,,,,,,,,
070ea974-3634-4671-b6ef-560c23934010.jpg,46,72,155,155,0.577213397,,,,,,,,,,,,,,
070ed557-1483-476f-bf0d-efbb7793e136.jpg,47,77,159,159,0.463794704,,,,,,,,,,,,,,
070f8c65-d0e3-4ffd-a57a-8bb68d09f97f.jpg,56,71,154,154,0.486981623,,,,,,,,,,,,,,
070fd4d6-07b3-4936-b87a-bb7026f3a95e.jpg,29,60,190,190,0.291229228,,,,,,,,,,,,,,
07108524-d4d6-4f9e-8804-645252834a09.jpg,44,62,142,142,0.45706717,,,,,,,,,,,,,,
071169d5-1097-4ee8-81fd-4fd9e5d3dced.jpg,49,55,148,148,0.571083541,,,,,,,,,,,,,,
0711c756-5629-461d-8175-cd93d8924c26.jpg,62,72,154,154,0.410908032,,,,,,,,,,,,,,
07122b87-f7f1-40cb-9942-8ff0e85d4eb1.jpg,47,78,135,135,0.481380362,,,,,,,,,,,,,,
07128931-118c-439a-8ba8-2442e674f77b.jpg,64,67,142,142,0.526039429,,,,,,,,,,,,,,
0712affe-81b4-4549-afe2-ebc036ce5062.jpg,28,61,193,193,0.278250044,,,,,,,,,,,,,,
0713997c-f9ed-4872-93e0-d306ad679e04.jpg,50,59,146,146,0.558339161,,,,,,,,,,,,,,
0714604d-ff93-4d5f-ad07-519de122ee5a.jpg,30,71,184,184,0.311580504,,,,,,,,,,,,,,
0714f141-48aa-41d6-a64e-179296e52bfa.jpg,45,74,143,143,0.584838092,,,,,,,,,,,,,,
0716753e-e08e-4063-ba12-4ba52069c9dc.jpg,66,70,148,148,0.473339296,,,,,,,,,,,,,,
071730bb-f33f-490f-8c85-2066dfd0622d.jpg,53,54,151,151,0.475084888,,,,,,,,,,,,,,
07190991-8c1f-4c87-89e4-9f12dbe67291.jpg,49,61,137,137,0.495993446,,,,,,,,,,,,,,
071922a0-0d05-4b28-9a8a-5bd9c9923022.jpg,50,68,158,158,0.591320316,,,,,,,,,,,,,,
071a1121-a723-479d-a6c8-2171b256f0c5.jpg,0,0,0,0,0,,,,,,,,,,,,,,
071b4de5-68b7-4812-8f70-6d6e95ee72f6.jpg,69,70,131,131,0.464989185,,,,,,,,,,,,,,
071c1c06-7ce6-4696-ab5c-7343226f5310.jpg,48,66,136,136,0.517436233,,,,,,,,,,,,,,
071c9e96-c3a9-4ebc-9674-d392c93c2a11.jpg,73,69,127,127,0.43663957,,,,,,,,,,,,,,
071d8d5d-460b-4322-9525-f57a398ffb9c.jpg,34,63,163,163,0.50279843,,,,,,,,,,,,,,
071f8d1f-ee3e-46f1-8157-7d3a8d1850dd.jpg,58,51,148,148,0.391773022,,,,,,,,,,,,,,
071fc965-7398-4b06-92eb-effd605e79fb.jpg,48,64,157,157,0.630200843,,,,,,,,,,,,,,
072071e4-e094-4485-a93a-4d44805d58a2.jpg,55,88,139,139,0.436179156,,,,,,,,,,,,,,
07210380-4aee-4a8f-8ce1-f96b097b7a58.jpg,41,43,156,156,0.404857084,,,,,,,,,,,,,,
0721b74a-7193-4b06-be69-a31bf11798c9.jpg,54,67,133,133,0.510868873,,,,,,,,,,,,,,
07235eec-86a0-476f-a750-39aadb974217.jpg,58,70,155,155,0.465764525,,,,,,,,,,,,,,
07238236-2848-4b10-9d6e-2c557bde89f5.jpg,50,60,159,159,0.583088433,,,,,,,,,,,,,,
0723a5fb-c3be-478e-a942-d4036cd227d2.jpg,58,73,133,133,0.461846738,,,,,,,,,,,,,,
0725db4f-dfec-4216-bf1d-b1a83aaabf87.jpg,63,67,133,133,0.517925903,,,,,,,,,,,,,,
07262acc-6966-4ecf-8859-5658e64c7dab.jpg,0,0,0,0,0,,,,,,,,,,,,,,
07267d20-4657-4824-a843-44bcb6b542bc.jpg,48,56,161,161,0.605903701,,,,,,,,,,,,,,
0726ded8-346a-4786-b1c7-5425926a36bb.jpg,44,58,148,148,0.477900635,,,,,,,,,,,,,,
0726fb47-f4b0-4295-b148-d99963dc202b.jpg,43,47,158,158,0.456649413,,,,,,,,,,,,,,
07273b14-12ff-4450-a712-b7188f9d6b9b.jpg,52,83,151,151,0.455792886,,,,,,,,,,,,,,
0727d693-4e3e-4d93-a56b-e692fcd0438e.jpg,51,72,156,156,0.526462508,,,,,,,,,,,,,,
07281b57-27d4-4867-9c9b-a7766bb460d2.jpg,40,70,164,164,0.477063966,,,,,,,,,,,,,,
07293069-a91e-4c23-a5d6-f102fcc79214.jpg,49,56,151,151,0.619101658,,,,,,,,,,,,,,
072b361a-3b8c-446b-bbf6-b2f422334ad6.jpg,32,51,176,176,0.376543715,,,,,,,,,,,,,,
072b468c-0150-4a4c-ae7d-ae9368fe1ba1.jpg,54,69,148,148,0.702102774,,,,,,,,,,,,,,
072babd5-4eb1-4e31-a190-b45be975bf4b.jpg,0,0,0,0,0,,,,,,,,,,,,,,
072c4098-f26c-44ff-bb81-444e636c1eb2.jpg,41,73,139,139,0.44471553,,,,,,,,,,,,,,
072c4900-3132-48a3-a147-a043ac1b296e.jpg,22,58,177,177,0.419115522,,,,,,,,,,,,,,
072cc351-c007-4743-841e-a3ae93ac387e.jpg,57,65,123,123,0.376371149,,,,,,,,,,,,,,
072d45e9-fb77-4277-8505-30331b9c89af.jpg,41,71,178,178,0.350755674,,,,,,,,,,,,,,
072e37b9-2918-4dee-b1eb-af2f5fd71c1f.jpg,42,89,168,168,0.304612726,,,,,,,,,,,,,,
072e9bd0-5ec7-4d7a-b5ee-190198e9284a.jpg,49,44,125,125,0.296666565,,,,,,,,,,,,,,
072eb748-c552-448e-b08f-676c34b1bc36.jpg,49,58,177,177,0.419115522,,,,,,,,,,,,,,
072f7c58-3aa1-45ca-8c29-8c6f4003a023.jpg,35,65,176,176,0.392601468,,,,,,,,,,,,,,
072fb77d-7d3d-4d25-b332-045b31278392.jpg,46,57,165,165,0.495029019,,,,,,,,,,,,,,
07305ec1-be58-4957-b5fa-525d9cf7f34a.jpg,56,70,145,145,0.626657216,,,,,,,,,,,,,,
0731724b-08fc-4499-b8c6-b0d05ce6ff23.jpg,53,67,141,141,0.620076413,,,,,,,,,,,,,,
0732131c-1f2e-435c-b84a-5ff0fdd5d798.jpg,65,55,142,142,0.364009035,,,,,,,,,,,,,,
07326a1e-8b4e-4022-b805-2b6a82d44359.jpg,41,65,154,154,0.604905968,,,,,,,,,,,,,,
0733f14c-fcb7-4fbf-b554-e4c3952114a1.jpg,46,61,159,159,0.581477577,,,,,,,,,,,,,,
07346716-9031-4085-b9e7-168bac26d0fe.jpg,55,48,137,137,0.354602935,,,,,,,,,,,,,,
0734ec4c-9e1f-4fc0-a99c-c3b0c1d17f26.jpg,48,70,153,153,0.659106547,,,,,,,,,,,,,,
07370ad6-be76-402b-974c-23177306a975.jpg,38,72,130,130,0.34617201,,,,,,,,,,,,,,
073979da-e021-43fd-a8df-fc265684ab38.jpg,46,91,162,162,0.338187937,,,,,,,,,,,,,,
07398467-a471-4877-9061-50efc8dc6f53.jpg,44,59,153,153,0.569673535,,,,,,,,,,,,,,
0739d516-e842-42ac-beac-7847af940ef2.jpg,45,69,158,158,0.572784692,,,,,,,,,,,,,,
073a7e21-5377-4658-9a1b-7f2a9852045c.jpg,49,69,154,154,0.688740791,,,,,,,,,,,,,,
073ad607-668f-4f96-ba9d-fa94c9d22074.jpg,56,66,144,144,0.622703013,,,,,,,,,,,,,,
073b0d07-fd5c-4a16-bb58-b4f8fba397eb.jpg,48,62,157,157,0.633141657,,,,,,,,,,,,,,
073b153d-7173-4c6e-af92-752548879d55.jpg,53,71,148,148,0.646093743,,,,,,,,,,,,,,
073b5063-02b7-4d76-a128-b0e78554aecc.jpg,37,67,172,172,0.455551428,,,,,,,,,,,,,,
073bd82a-3817-4e93-84e7-ec154ff2b451.jpg,35,76,168,168,0.385914195,,,,,,,,,,,,,,
073beb3f-19ae-4cb0-ae2a-c050211d26af.jpg,57,75,146,146,0.530827911,,,,,,,,,,,,,,
073bf210-1a63-4593-a334-26758a64ea90.jpg,48,58,140,140,0.458015201,,,,,,,,,,,,,,
073c18e8-4963-4724-aac7-8119e2440356.jpg,33,64,167,167,0.493743739,,,,,,,,,,,,,,
073c8c3e-a70c-475b-b38b-98f2d894f497.jpg,57,83,142,142,0.528364999,,,,,,,,,,,,,,
073cf46b-bef4-4689-a22b-dcaa870db109.jpg,54,72,148,148,0.599243557,,,,,,,,,,,,,,
073d2f90-d83d-4cef-aa13-f8646c0c5e07.jpg,43,70,168,168,0.436797873,,,,,,,,,,,,,,
073df49d-1dba-4d07-ad62-e45f4e1ff587.jpg,52,84,147,147,0.53191524,,,,,,,,,,,,,,
073f03b7-5851-4df8-b7df-3a0eac744b98.jpg,41,64,151,151,0.565101588,,,,,,,,,,,,,,
0740b2f2-3a66-4d9d-8eb6-a0bf10aa418a.jpg,36,68,168,168,0.467357251,,,,,,,,,,,,,,
0740eef0-95f2-4da1-8c79-71998e87eb47.jpg,44,55,166,166,0.480109883,,,,,,,,,,,,,,
0740fb7e-caf9-4542-8563-75502a49001b.jpg,38,59,172,172,0.409627007,,,,,,,,,,,,,,
07410372-b174-45dd-bf34-7a682166dba7.jpg,82,208,81,81,0.063368046,,,,,,,,,,,,,,
0741ac1c-7a8b-4c1c-b7ce-32f2bcc4fc83.jpg,46,81,165,165,0.375656074,,,,,,,,,,,,,,
0741e704-3510-47d7-8bb2-255122f1e834.jpg,60,78,153,153,0.382363,,,,,,,,,,,,,,
0741ff90-cf12-42e9-9aa6-37218a9a2bfb.jpg,61,65,136,136,0.502200746,,,,,,,,,,,,,,
07427f37-79d3-41e1-8aae-ce5afe032415.jpg,46,66,153,153,0.770537278,,,,,,,,,,,,,,
0742bf52-ad96-4938-97e8-dc89d9856dbb.jpg,62,70,138,138,0.538100796,,,,,,,,,,,,,,
074423df-cc90-452f-9dae-e6c1a22f2ef7.jpg,42,59,178,178,0.36702302,,,,,,,,,,,,,,
0744356c-ac3c-4563-806b-e2e8a98d68e1.jpg,70,70,149,149,0.420948675,,,,,,,,,,,,,,
0744f6cb-bcf0-4067-88d3-5534bb7dc864.jpg,45,63,160,160,0.560606488,,,,,,,,,,,,,,
074536eb-8356-4175-8030-a7c33c298ae9.jpg,43,61,146,146,0.474478549,,,,,,,,,,,,,,
07468a03-6161-47ec-b5ba-8f238e969195.jpg,67,95,136,136,0.347980697,,,,,,,,,,,,,,
0746b287-9bef-4d4b-998c-631fc1ee109e.jpg,72,70,148,148,0.419581021,,,,,,,,,,,,,,
0746b50d-6334-4187-aa93-1076ea3f95e6.jpg,65,91,137,137,0.385696261,,,,,,,,,,,,,,
07479e45-3cc8-48c9-a573-dca2d3c58079.jpg,53,60,115,115,0.300068614,,,,,,,,,,,,,,
0747d546-1784-4149-8568-f60bbfcb89ee.jpg,41,77,166,166,0.388883337,,,,,,,,,,,,,,
0748002b-1935-40c7-9c25-859ee0acfa61.jpg,43,70,154,154,0.586756935,,,,,,,,,,,,,,
074814ff-06de-4bea-903d-abfd5a5d6a05.jpg,68,48,144,144,0.297641674,,,,,,,,,,,,,,
0748652b-b10d-45b2-9310-e452c119113c.jpg,56,75,138,138,0.529096171,,,,,,,,,,,,,,
074971fe-9061-4f81-b3ac-c1e5b8fcf93d.jpg,46,65,136,136,0.464902061,,,,,,,,,,,,,,
0749c411-3073-4571-8ff7-31cb35b2fdc7.jpg,56,97,129,129,0.359342609,,,,,,,,,,,,,,
074a4ffb-829c-4451-a4f5-239f09a80137.jpg,48,69,151,151,0.77424189,,,,,,,,,,,,,,
074a8250-0677-4e84-bfeb-0a8f4c71ebf0.jpg,31,62,173,173,0.413086777,,,,,,,,,,,,,,
074a9889-b2a2-46e2-a47c-27310e039f1d.jpg,46,78,145,145,0.50755593,,,,,,,,,,,,,,
074ab43b-c687-41a9-b1b0-14c7b92c8f94.jpg,59,66,135,135,0.497740843,,,,,,,,,,,,,,
074abe57-fe1c-4956-ae8e-794a2282a836.jpg,58,62,143,143,0.514034201,,,,,,,,,,,,,,
074ba7ea-2a3b-4309-bbd7-fb6363963849.jpg,65,63,127,127,0.385135362,,,,,,,,,,,,,,
074bfee5-1bd5-4b20-8e89-6ed6b95b8dda.jpg,62,66,144,144,0.513159964,,,,,,,,,,,,,,
074c44f5-ac7f-49b8-b1b6-d28d208228db.jpg,59,98,126,126,0.351080326,,,,,,,,,,,,,,
074cbb50-5174-4381-820b-48959a5a8b20.jpg,50,66,138,138,0.552319865,,,,,,,,,,,,,,
074d1c73-70b9-4144-8b2a-50bb31c80c35.jpg,41,82,161,161,0.400554091,,,,,,,,,,,,,,
074d4822-e708-4ed4-a696-64b4fbdfc10f.jpg,56,78,149,149,0.46505706,,,,,,,,,,,,,,
074d61a0-a365-4805-b299-373e2455ad1f.jpg,72,74,114,114,0.313992,,,,,,,,,,,,,,
074da517-4ee8-4316-aa09-399127d8900c.jpg,65,82,131,131,0.456811915,,,,,,,,,,,,,,
074e6c03-bed1-46d5-afd5-16e64b07dd5d.jpg,47,66,159,159,0.597753757,,,,,,,,,,,,,,
074eb2a4-f513-477a-9604-84d864f2e0bd.jpg,43,67,146,146,0.597999325,,,,,,,,,,,,,,
074ef679-5923-42a0-b7e3-aa01c44ff993.jpg,65,76,143,143,0.459582332,,,,,,,,,,,,,,
074f7fc4-c492-4e33-85fd-c03e69ea8a1e.jpg,41,61,157,157,0.62227542,,,,,,,,,,,,,,
074f9b98-2d98-4561-9f4f-8f5bd4a66ba8.jpg,51,54,139,139,0.418968811,,,,,,,,,,,,,,
074ff34d-7b67-4e98-986b-2005fa4e735e.jpg,34,69,180,180,0.352561585,,,,,,,,,,,,,,
075114d3-4375-4732-86e1-f31e8eb67b65.jpg,54,75,138,138,0.529096171,,,,,,,,,,,,,,
0752c1fa-d37c-47d2-bc4e-a5a1a5767e75.jpg,51,81,135,135,0.519254497,,,,,,,,,,,,,,
0753350f-2bf5-4105-8c28-12bbbabce50d.jpg,55,68,133,133,0.483937651,,,,,,,,,,,,,,
0754399d-26fb-4c04-a62e-6d12602e5ed8.jpg,52,67,147,147,0.80140994,,,,,,,,,,,,,,
07551020-b5e5-4d65-85c0-da8cf71f83c8.jpg,0,0,0,0,0,,,,,,,,,,,,,,
07554262-5819-4612-84ca-ac71c5b7d077.jpg,53,72,132,132,0.459829997,,,,,,,,,,,,,,
07559f94-cb6f-4527-aaef-8e793d76e061.jpg,55,53,140,140,0.415032684,,,,,,,,,,,,,,
0755d8ca-50a4-4b81-965c-0d562b774526.jpg,54,48,149,149,0.416325666,,,,,,,,,,,,,,
07560276-4e30-45b7-9955-7caab75b08f4.jpg,0,0,0,0,0,,,,,,,,,,,,,,
07566b4a-0d5a-4292-96bc-9bd95c14f516.jpg,41,76,164,164,0.414863867,,,,,,,,,,,,,,
07573a46-95dd-4610-aac3-442485710eff.jpg,52,69,155,155,0.568898312,,,,,,,,,,,,,,
0757a049-47de-4872-aec3-de510b8a7bad.jpg,0,0,0,0,0,,,,,,,,,,,,,,
0757aedf-cdcb-47cc-a2c3-f84e0b66054d.jpg,51,75,162,162,0.431412235,,,,,,,,,,,,,,
0758eb3f-596a-4c80-8e9d-d2b228fb786b.jpg,43,49,167,167,0.47512245,,,,,,,,,,,,,,
07596af0-0f51-4629-8f9c-54ec29dd8c8b.jpg,44,55,159,159,0.539982778,,,,,,,,,,,,,,
075adbf7-4b69-488e-885e-11bf08d7c815.jpg,55,59,139,139,0.454304109,,,,,,,,,,,,,,
075b66da-1e9d-4888-8586-5b2c624e2a8a.jpg,39,69,163,163,0.507916496,,,,,,,,,,,,,,
075bad91-a753-47a7-8089-c43785af1455.jpg,47,51,160,160,0.493686521,,,,,,,,,,,,,,
075c2d38-43fb-475f-9014-9d0895d147f2.jpg,49,63,156,156,0.686466106,,,,,,,,,,,,,,
075c2d72-d8b9-42cc-adb3-26bcd8b4ad5e.jpg,42,60,146,146,0.450742021,,,,,,,,,,,,,,
075c9620-2993-4da5-a18f-bf4b076d9f56.jpg,46,65,137,137,0.474278322,,,,,,,,,,,,,,
075ce26d-7857-4843-b5aa-9184bd9b1721.jpg,47,74,134,134,0.466693441,,,,,,,,,,,,,,
075d0952-3671-4cc1-83c9-508163eda96c.jpg,52,57,153,153,0.521157526,,,,,,,,,,,,,,
075d840e-3d36-41a6-859d-21883c58a872.jpg,32,48,168,168,0.488289973,,,,,,,,,,,,,,
075dc9ec-0341-4c45-86ee-609328206ce9.jpg,53,59,140,140,0.466349937,,,,,,,,,,,,,,
075e6c2f-b273-48cb-8559-7d030701a521.jpg,48,67,156,156,0.690535367,,,,,,,,,,,,,,
075e7510-b31c-43ea-9d35-1b977c36b012.jpg,63,71,138,138,0.514419615,,,,,,,,,,,,,,
075fd4f3-68b4-4f3f-87d2-0fd1e9f183fb.jpg,67,67,132,132,0.552449575,,,,,,,,,,,,,,
075fd592-fe73-4428-9aec-eb801d2c14a9.jpg,53,66,145,145,0.661982065,,,,,,,,,,,,,,
07607ff2-d76b-42d5-b6f5-e5ca2c9f824d.jpg,63,79,138,138,0.55606408,,,,,,,,,,,,,,
0761ff59-1e0a-426c-b204-1e0af9462de8.jpg,48,68,152,152,0.744161305,,,,,,,,,,,,,,
076296a4-fa31-4771-8472-b6ba4f274d6c.jpg,46,84,150,150,0.460341466,,,,,,,,,,,,,,
0763c7e5-aea1-42cf-adb0-6cb4cb832e1c.jpg,89,68,123,123,0.307953638,,,,,,,,,,,,,,
076441e6-0cf5-4547-92e5-46699a333698.jpg,37,70,169,169,0.426738481,,,,,,,,,,,,,,
07648a21-8150-4de0-bb00-c5c0d672b623.jpg,54,69,121,121,0.380922948,,,,,,,,,,,,,,
07655cd4-b1af-4dbe-a2cd-106a293272f9.jpg,38,58,152,152,0.44853084,,,,,,,,,,,,,,
0765aa03-5dba-4d8d-8c2d-4b7c3a2c5b39.jpg,54,77,116,116,0.33189436,,,,,,,,,,,,,,
0765f89c-3b72-4a00-ad04-eb10d2ade5bd.jpg,52,69,141,141,0.585502909,,,,,,,,,,,,,,
