,Name,X,Y,WIDTH,HEIGHT,RedBr,GreenBr,BlueBr,SCORE
3009,059c8feb-db56-42b2-9cbe-78e93cdd5fcf.jpg,36,87,137,137,230.98,192.36,183.92,0.328708426
3010,059ce8fe-d64a-4a2a-a0da-fe2d037d5d39.jpg,48,68,173,173,227.88,198.47,180.68,0.445231611
3011,059ced17-e1fd-4171-bb54-c26001bd4f06.jpg,42,64,169,169,174.36,125.16,117.88,0.450065861
3012,059d0d18-87fd-4687-9c69-0482d8d6b924.jpg,40,73,157,157,189.94,135.53,116.36,0.501588256
3013,059d4e1d-2c75-46e0-876d-97227daacd3d.jpg,53,50,142,142,206.59,155.97,154.77,0.413552343
3014,059d782d-a3cc-401b-a808-49f314ce6da4.jpg,58,57,140,140,174.41,135.01,128.48,0.46024362399999996
3015,059d94ff-8cae-4d1f-b2bf-a895438f3fc9.jpg,62,65,120,120,175.21,130.15,117.73,0.352907307
3016,059d9dcc-af03-4da9-a945-f7ae89014596.jpg,62,70,159,159,204.7,160.79,149.47,0.390933442
3017,059da7b6-19e3-4222-8fbe-518f633107ed.jpg,38,67,149,149,184.06,152.79,143.79,0.581477094
3018,059ef457-98e1-400f-a04f-b7916ecafb6a.jpg,45,61,164,164,207.55,162.96,154.73,0.5020044
3019,059f0dc8-1b9b-47e9-9a0f-9fb3d44f4be1.jpg,44,71,163,163,203.27,157.06,148.51,0.47514286200000005
3020,059f2511-a584-4003-90be-65a6fac7239c.jpg,37,61,174,174,239.75,197.53,184.89,0.395329696
3021,059f96db-5f8b-48f5-9259-3571ff6bfef1.jpg,61,81,135,135,173.07,154.06,151.87,0.513675882
3022,059fd0b0-9e98-47c0-87c2-7d673ac73770.jpg,64,81,152,152,213.18,167.67,143.87,0.33652672
3023,05a04539-ae37-49ad-b021-d7449e0e3ae9.jpg,76,72,136,136,204.77,156.64,146.53,0.37318448
3024,05a0ce92-161d-4f31-bc52-ca29ea6d3dbd.jpg,46,78,147,147,216.53,156.78,131.67,0.509059281
3025,05a1aa51-9f3d-4822-89f7-9274ae04e903.jpg,36,80,164,164,198.85,152.25,135.85,0.400825352
3026,05a24666-243e-41f2-9b4b-d07574a85fc1.jpg,47,68,147,147,241.84,189.97,169.38,0.6765015440000001
3027,05a2cf22-5aa5-494f-be91-581c8d55b2a1.jpg,56,76,161,161,207.0,157.14,149.96,0.37365731799999996
3028,05a3a91e-49a0-457d-b482-0e5b9faef961.jpg,47,67,141,141,192.58,122.83,92.59,0.5949262160000001
3029,05a3ce2a-6462-43c0-b361-b87bcb5d71a7.jpg,51,89,165,165,213.3,167.07,166.11,0.318458201
3030,05a411f2-6f24-4d0e-8538-df0ed92157bb.jpg,31,62,170,170,223.77,187.85,188.53,0.450478331
3031,05a49805-dd05-4bc8-980f-f4a587223cf4.jpg,32,68,175,175,168.26,137.16,121.54,0.40357195799999995
3032,05a53065-b5c6-42b0-86f4-f58424285135.jpg,44,63,160,160,229.69,177.72,176.96,0.559825641
3033,05a5421a-349d-407b-b05a-3e3548959991.jpg,80,81,133,133,207.12,175.51,165.68,0.348944294
3034,05a548c0-f696-4a47-9e21-64c31219f979.jpg,47,58,154,154,225.73,172.52,163.03,0.597009043
3035,05a5f6a8-c609-453c-a413-3692d513daad.jpg,61,72,138,138,187.78,140.41,124.4,0.5762094529999999
3036,05a68b26-22c6-4b4c-8644-d4c9ef653659.jpg,58,60,128,128,179.95,132.11,122.65,0.365181126
3037,05a6ae92-391e-48bc-b2bd-6f503cc766eb.jpg,38,79,173,173,152.85,127.27,134.88,0.325059185
3038,05a6b6ab-e0a1-4aa7-93ab-9dad262d85bf.jpg,0,0,0,0,0.0,0.0,0.0,0.0
3039,05a6d3c7-b3c7-4b01-bafc-2cc2ad054f4e.jpg,58,60,159,159,186.93,141.07,127.89,0.461276371
3040,05a7659c-db49-4c92-9146-60552e6140b1.jpg,52,37,153,153,220.5,150.91,149.62,0.36018023899999996
3041,05a7904a-a328-44d8-bfbc-0c8ba860cf6e.jpg,53,65,148,148,183.6,145.51,141.68,0.646093743
3042,05a8c24a-1923-427d-973d-6c952cee4a0c.jpg,46,65,158,158,222.64,171.41,154.78,0.6028104470000001
3043,05aa2f66-459a-47c5-ab9f-c1801182ab26.jpg,62,65,135,135,162.92,128.54,128.91,0.491859495
3044,05aa9871-16a1-49fb-8f9e-074da7beabe1.jpg,62,77,111,111,186.67,153.56,128.56,0.29460201199999997
3045,05ab8777-8219-4f1a-8a1c-111c93ba1aba.jpg,42,65,159,159,227.03,180.9,159.86,0.589926383
3046,05abd590-bc66-421d-8a72-f60d44ab217c.jpg,44,68,150,150,201.17,140.91,135.01,0.654494887
3047,05abe390-822f-4d61-a71a-7e3c61ea1f02.jpg,38,68,174,174,216.97,171.78,171.42,0.408880724
3048,05abfe3b-2e09-46fa-80bc-1785b31814f4.jpg,58,68,124,124,178.37,135.13,103.6,0.401465222
3049,05ad1ac4-0815-426e-8817-b2678a13b6d0.jpg,40,82,182,182,208.5,148.55,139.29,0.264799334
3050,05ad533c-fe3f-4b01-bc33-9268079da80e.jpg,51,56,145,145,147.34,133.7,125.88,0.504158977
3051,05ad57f8-6297-4520-a2b1-fe4fa4a92bc0.jpg,61,69,135,135,222.42,177.15,171.29,0.5056569160000001
3052,05ae37f9-5bb7-4c19-95e1-7ee6c6bab3f7.jpg,47,38,152,152,179.94,124.12,119.98,0.439217462
3053,05ae7b13-7eea-4d78-811a-e9e7dc72545a.jpg,49,52,153,153,172.04,148.06,138.45,0.553074871
3054,05ae81b3-3958-4fa6-8efc-e27b42037c35.jpg,55,85,147,147,152.31,125.07,120.52,0.44113184200000005
3055,05af0f12-4d6d-4ba0-853f-049972275182.jpg,41,57,166,166,121.47,66.48,65.4,0.473190414
3056,05af5c3c-5a89-417e-88b0-2eb3f2222fab.jpg,39,58,182,182,248.47,191.04,180.0,0.336408098
3057,05b01344-6398-4053-be52-cce950d0a80e.jpg,46,74,150,150,219.74,158.35,151.41,0.569173928
3058,05b039a8-1111-439b-8f75-21bb65945d58.jpg,36,72,175,175,150.26,109.46,107.92,0.358987328
3059,05b03b26-cb7d-4a86-b480-f7c494a48598.jpg,34,68,172,172,212.76,170.62,153.86,0.428377955
3060,05b06891-7088-4d89-9361-ea0b175c7ce6.jpg,38,56,170,170,238.27,190.65,191.84,0.428025734
3061,05b1f294-061e-48a1-be10-b125e9b8b302.jpg,45,67,152,152,223.84,179.06,183.33,0.730437387
3062,05b2a5e7-01c6-4229-98c8-b616aae4f675.jpg,41,64,143,143,169.34,128.62,118.63,0.456111386
3063,05b2fdba-37c6-4796-9811-1cd3fc6fbc23.jpg,59,58,141,141,240.18,191.27,172.98,0.46783192100000004
3064,05b381fe-e6dd-4fc2-aa62-fe94eefb3559.jpg,49,54,143,143,174.79,115.65,112.56,0.489094938
3065,05b39bd1-4c65-4361-a990-693177c823ca.jpg,36,57,178,178,213.65,164.01,162.93,0.359748105
3066,05b53a6f-425a-439c-b09d-d02afad44a9d.jpg,37,54,145,145,213.68,174.59,159.85,0.34513765799999996
3067,05b6ba27-8b7e-405e-b517-34cbd7f4a8de.jpg,52,57,147,147,155.3,132.28,141.32,0.5763607270000001
3068,05b7ce50-f50f-45e4-8866-19df07765d72.jpg,54,65,140,140,209.82,142.97,142.05,0.541574918
3069,05b830bf-3dc1-41c7-8680-06ea295967b7.jpg,58,55,142,142,225.11,172.76,156.24,0.45043219
3070,05b8fb82-7462-41be-a34b-903ddb6aba12.jpg,31,82,146,146,186.98,157.82,148.47,0.32304177300000003
3071,05b9a0de-8726-49f4-92fc-f59b746a7b6a.jpg,53,65,162,162,220.92,192.08,183.7,0.48984086600000004
3072,05b9c981-e7de-4c68-9b9f-39cf86756d8e.jpg,46,66,152,152,203.09,155.22,149.53,0.740600623
3073,05b9f5c7-d0b4-401e-bac0-5d7f6e3ceed2.jpg,46,68,145,145,191.99,143.51,144.01,0.6093987470000001
3074,05ba4f7b-a1a6-4362-bfb7-9fe1ff217f99.jpg,55,74,150,150,204.74,145.9,139.36,0.512645206
3075,05bb4572-1b12-452a-b261-c4c419492a47.jpg,38,58,169,169,195.3,163.64,168.13,0.43853871299999997
3076,05bc4020-1139-4e8c-ba1b-987036d17bad.jpg,49,89,172,172,223.83,174.9,160.17,0.316464026
3077,05bd0c57-32a2-4e25-a10f-55e145d2c270.jpg,54,59,154,154,229.85,163.31,167.62,0.514859744
3078,05bd3941-b1db-4c91-b4a8-5fae2061bb82.jpg,59,68,141,141,201.73,147.61,141.41,0.590825079
3079,05bdbeca-dcc3-4ff8-88e7-78c748d35566.jpg,52,78,150,150,182.54,142.91,117.12,0.518322594
3080,05bdca46-ea6b-4066-9a57-61465a0bd010.jpg,48,69,155,155,224.34,164.34,143.5,0.636666165
3081,05be0fa4-d1cf-42da-aae3-5bb01acd6250.jpg,30,61,149,149,207.1,183.69,171.19,0.37786326600000003
3082,05be3e80-504e-46f5-8acf-6f3a08ccf3ee.jpg,46,51,156,156,183.41,114.83,137.21,0.498463017
3083,05be7753-ba02-4f53-b6a1-152acb4f592e.jpg,53,56,144,144,194.05,136.09,120.66,0.489993468
3084,05bec4e7-8759-4d21-8b9e-2206ada38c10.jpg,40,93,163,163,200.76,150.04,134.58,0.319344991
3085,05bfbca4-2ede-4408-9eb4-9e556d4a4432.jpg,52,71,154,154,209.62,149.13,113.9,0.5487401679999999
3086,05bfc672-2c6a-4212-a2f8-b2da929482dd.jpg,55,72,138,138,196.26,134.37,117.6,0.526957007
3087,05bfd939-98ab-4613-a2db-2af6899f8401.jpg,46,67,165,165,185.12,141.55,141.69,0.539877797
3088,05c05a0e-8a04-452a-ad9a-4098193c46b9.jpg,47,63,165,165,187.98,122.21,91.62,0.502695769
3089,05c15309-5686-4bd8-924b-b18aa22a36a5.jpg,61,72,132,132,214.14,174.83,142.45,0.45509501399999996
3090,05c1b4d7-1fbd-49e6-9fd4-f419cb21b5d8.jpg,26,57,181,181,194.27,159.57,151.52,0.34389579299999995
3091,05c23c73-8260-4b88-967f-f396c44aadbf.jpg,29,54,171,171,216.98,193.38,182.31,0.445086191
3092,05c23f58-e8e6-42d5-a3d3-483e49b2e36d.jpg,43,69,171,171,220.63,191.72,180.05,0.42372955
3093,05c2c768-df91-4022-8046-fa382396f744.jpg,57,63,148,148,138.79,94.06,89.0,0.526980497
3094,05c3672e-f40a-449a-8ca6-a1018394217d.jpg,57,77,142,142,174.13,138.24,134.54,0.616396969
3095,05c459bf-bf44-47f3-8f42-94cdc4cee12d.jpg,50,71,152,152,197.78,135.19,121.25,0.633476635
3096,05c47d9a-98c1-4363-be7e-69777b48c0ab.jpg,52,65,151,151,179.64,117.4,99.72,0.673071165
3097,05c4d4bc-1b8d-4fa0-8654-caadefd71c2a.jpg,60,80,128,128,196.12,153.05,145.74,0.408834642
3098,05c4dd1b-73bb-4948-b298-cbc5d73556b7.jpg,48,89,154,154,208.77,133.34,138.85,0.429187786
3099,05c506b7-72c9-406f-b336-16a509f59ebf.jpg,38,75,162,162,230.35,185.83,177.46,0.45945332899999997
3100,05c61a5a-a96a-4c45-9bb9-8b3bc254f191.jpg,59,72,147,147,165.78,130.76,143.94,0.5327688420000001
3101,05c63024-cc9f-4f7e-a35f-2a5502ed6118.jpg,56,70,146,146,215.87,154.72,141.31,0.628781339
3102,05c65c90-c831-45b2-8ac5-a62e959e28fb.jpg,35,59,167,167,127.73,90.38,94.09,0.47022717299999994
3103,05c6f0f6-e471-4daf-8979-c0cfd0579bea.jpg,54,62,145,145,134.57,94.72,79.91,0.6112192129999999
3104,05c7c9d0-7951-430f-b623-bc52da537bf6.jpg,66,74,133,133,209.82,140.71,106.29,0.511963895
3105,05c80d63-953e-4591-b8b9-c0acff9f2d55.jpg,43,63,167,167,209.63,158.83,124.58,0.467737898
3106,05c829c3-04fa-43bc-ac9b-214c5dbf2d8f.jpg,59,65,154,154,91.45,59.11,54.56,0.515032167
3107,05c93d5d-ed9b-402f-9810-cdf357b08b20.jpg,48,73,141,141,208.39,169.95,166.28,0.5790797010000001
3108,05c9fd34-c68e-4235-b7c7-01f02410db0b.jpg,53,73,141,141,190.56,131.24,114.55,0.579522102
3109,05cb518a-3923-4de7-b01a-82cb755ac67e.jpg,63,40,120,120,162.95,110.57,93.12,0.225175143
3110,05cc49a5-34bb-4a83-91b4-2c90f8d757f6.jpg,50,72,150,150,173.35,131.11,115.41,0.66556222
3111,05cc601e-8a73-4ef2-abd4-b14b4c9c8a4b.jpg,50,32,139,139,233.73,170.26,167.68,0.300215802
3112,05cc68dd-bb48-4062-b709-60de610f1851.jpg,51,66,148,148,231.94,165.28,164.82,0.772187609
3113,05cc9bc1-1037-4b11-a3b5-47a1d8324259.jpg,48,67,141,141,197.35,146.72,154.71,0.6196030539999999
3114,05ce8885-05f2-4cfc-88b9-bc99138707f8.jpg,40,83,167,167,195.14,130.5,116.58,0.34196838
3115,05ceaee1-9e61-496e-a147-f4b0cffe5bfa.jpg,45,69,142,142,171.27,141.29,134.38,0.537845244
3116,05ceb353-13dd-4a50-983b-02ba65d82837.jpg,52,78,144,144,221.38,150.06,134.55,0.558317001
3117,05cf7cff-1f26-4fbc-a6b8-eed55bac5606.jpg,43,56,149,149,188.3,164.49,153.49,0.455143013
3118,05cf8a57-92f3-4d42-829c-8e18b590a0e2.jpg,62,71,130,130,220.13,156.56,147.46,0.437262404
3119,05cf8b46-0c0b-46a4-a5dd-a5962a96181c.jpg,40,102,131,131,144.49,99.22,96.87,0.272985928
3120,05cfc8b6-baea-491f-b031-578b872ab141.jpg,54,87,142,142,189.47,165.77,152.41,0.45370102700000003
3121,05d011e0-bcac-49e6-97b6-6c4a1cbebaa7.jpg,40,62,133,133,177.62,141.81,136.36,0.348623105
3122,05d05796-7fc1-4789-9ff0-49f296829258.jpg,50,76,152,152,237.88,193.56,171.09,0.557601114
3123,05d0a128-6be6-460b-8529-c85ea74c25be.jpg,46,83,156,156,153.48,122.27,111.5,0.444662485
3124,05d0d052-312c-4747-9cd5-38a4617b70de.jpg,27,82,176,176,203.53,159.73,139.26,0.300662851
3125,05d21b8a-554c-47a5-9fac-d30c5b1aa655.jpg,46,55,145,145,207.29,162.29,172.37,0.44569092299999996
3126,05d285ad-86fa-4dfe-8fa7-e09cd1262c73.jpg,0,0,0,0,0.0,0.0,0.0,0.0
3127,05d2adc7-96d7-443d-8af6-01aba39b8bee.jpg,57,71,148,148,206.63,155.62,129.08,0.563667315
3128,05d3687c-aa0e-4d30-8180-5adb130aee3c.jpg,74,65,136,136,191.97,150.66,126.63,0.381626085
3129,05d3a16d-ff83-4c31-94e2-666ec1a3e852.jpg,30,70,176,176,212.66,168.83,173.14,0.374040441
3130,05d3b49e-4e51-426b-9a3e-4257b8644b52.jpg,35,68,184,184,237.53,176.32,162.36,0.339647122
3131,05d4416c-93e4-4e15-9360-57842484ed29.jpg,50,65,152,152,195.5,146.33,141.46,0.766031045
3132,05d46202-276a-44c4-b9b2-ae5599800e14.jpg,51,61,152,152,175.58,134.78,130.45,0.6040421220000001
3133,05d46521-c44a-49cb-8d35-2b1315416632.jpg,46,62,157,157,208.82,168.26,157.46,0.622094706
3134,05d48281-6be3-4752-a822-898e4b05a261.jpg,37,68,163,163,132.81,102.65,93.32,0.540384301
3135,05d50949-b082-45a1-8e55-5bb24aeba9fd.jpg,56,61,132,132,160.86,115.78,127.8,0.40515798799999997
3136,05d50b8d-307c-4668-bdcc-070b4bc679cc.jpg,40,66,146,146,191.77,151.9,152.22,0.51329303
3137,05d532ca-63fd-41ef-b734-0269b2ea0063.jpg,51,74,147,147,214.21,170.06,174.09,0.639228102
3138,05d6024f-8052-45a8-ad44-e124a2ef1176.jpg,50,63,153,153,195.65,139.33,131.91,0.681991061
3139,05d618fd-7a24-43cd-8326-5bdf38021c53.jpg,72,79,133,133,193.86,148.97,128.51,0.410197651
3140,05d65d38-5c7d-49cb-86b6-f72195409679.jpg,42,47,176,176,220.93,157.01,151.19,0.38412212700000004
3141,05d7382b-8d19-4d64-890d-730a08c827e6.jpg,56,68,136,136,186.65,134.1,116.68,0.517309683
3142,05d8e7b3-2068-4622-94c4-b699fb6149fa.jpg,64,73,144,144,202.06,161.78,148.51,0.5252699710000001
3143,05d8ea1f-63ba-4489-98ff-0dd51d267833.jpg,60,66,142,142,161.08,115.15,114.62,0.548202609
3144,05d8eec0-c78b-46f1-8a19-9e8fec88c77a.jpg,50,82,133,133,191.7,133.7,133.82,0.49893827700000004
3145,05da213a-cc70-41b5-b687-c6f1f5084611.jpg,56,56,167,167,213.0,166.85,163.54,0.398924245
3146,05da9f54-3d3b-4adc-b5b7-c4428fc97eeb.jpg,43,75,165,165,173.04,136.49,144.02,0.41428610899999996
3147,05db2017-8cf0-4963-b3fd-990d2c8eda89.jpg,43,60,162,162,225.11,169.05,181.81,0.526957007
3148,05db4750-cbc2-4af5-99d0-f0becf5bf95c.jpg,38,71,177,177,220.66,163.7,152.07,0.35430734700000005
3149,05db6187-8947-4af0-a55c-90292678af24.jpg,53,60,162,162,178.32,123.25,130.09,0.48147875100000004
3150,05db66aa-a236-4f81-8e29-fbb0f7b04d90.jpg,44,76,167,167,170.74,145.58,132.97,0.391149597
3151,05db9ac3-16ee-4678-8b09-066853418119.jpg,51,76,141,141,194.94,148.2,125.2,0.626869215
3152,05dbf14b-e605-4153-9168-89b8ef7dbcbb.jpg,30,69,176,176,220.08,170.89,171.87,0.38466197
3153,05dbfcac-53a1-4996-b631-fc296d05e1a4.jpg,45,63,148,148,209.63,161.67,157.92,0.560606488
3154,05dc9b5c-d122-489a-9f1b-bc22ac99e01b.jpg,44,65,140,140,166.02,133.02,121.05,0.476271685
3155,05dd303f-8815-423b-8a00-008449e5d1f8.jpg,45,79,127,127,164.56,133.52,110.58,0.37931919299999994
3156,05dd4ab3-af41-4809-abf0-8c08ae3f0b39.jpg,29,77,147,147,201.6,156.74,154.51,0.34602661
3157,05de26fe-a9b6-49a0-ab6b-32b9f551bd34.jpg,29,63,136,136,204.12,135.09,134.88,0.302331073
3158,05de85b3-d5c4-4fa3-a5c8-c3165f7c66dd.jpg,49,61,151,151,154.97,108.11,106.31,0.700445601
3159,05ded9a6-3eb8-42d3-aef6-e3e68242c067.jpg,58,68,124,124,150.88,123.5,122.43,0.401465222
3160,05dffd2e-646a-4aab-af51-6a9fe9376513.jpg,41,66,173,173,183.48,135.89,128.74,0.42598960399999997
3161,05e165ce-bbee-40ed-976b-4373bf827143.jpg,64,70,143,143,175.17,144.86,124.12,0.493554489
3162,05e19bb8-75de-43eb-89c3-c4d4da1e6085.jpg,47,47,167,167,218.09,132.29,128.28,0.45900092600000003
3163,05e4e4a8-957a-48a0-9de1-fcf57d37cae9.jpg,56,55,138,138,123.75,76.75,71.63,0.410162883
3164,05e52590-d571-4c9c-9d67-dbe060cb762c.jpg,38,63,176,176,218.55,163.0,152.77,0.384851139
3165,05e52987-4fc9-489e-ab6c-cce977ea0474.jpg,48,76,152,152,158.27,105.44,84.16,0.586593412
3166,05e6f7b3-5ac2-42bb-a070-b299f6e1a406.jpg,55,62,146,146,189.76,136.1,131.1,0.554079145
3167,05e75c2e-c614-44e2-b804-52ea6eeaecc0.jpg,57,82,103,103,150.02,129.14,114.62,0.259739239
3168,05e79f74-dcec-4e7a-8e00-0a1404f52f4e.jpg,51,52,139,139,144.35,89.49,72.28,0.404183578
3169,05e83954-1e33-42a8-a464-607b386a1d26.jpg,52,82,141,141,201.2,148.35,147.38,0.501616931
3170,05e85278-9767-49c1-b103-35480f494617.jpg,54,80,150,150,190.28,145.0,162.07,0.462197718
3171,05e9385c-476a-43c2-972f-430dae749ed9.jpg,51,52,145,145,194.05,138.15,124.42,0.466969687
3172,05e9dff5-93c0-4764-9a8e-7ce48a843e7e.jpg,45,85,159,159,220.46,184.75,182.65,0.39638914700000005
3173,05ea02ab-9fa2-4d98-9d95-87fd40b8ff4e.jpg,47,80,157,157,199.17,159.77,151.4,0.45920715799999995
3174,05ea558f-b261-418c-9b37-167d199097d5.jpg,50,78,159,159,134.46,89.36,79.41,0.44946003799999995
3175,05eadc42-76f6-4aed-bc95-a5b38c715b1c.jpg,41,59,156,156,180.72,141.91,131.76,0.57449935
3176,05eb1cd6-549e-430f-a2b2-06c9ac7e71ad.jpg,39,52,155,155,208.1,165.8,154.87,0.43591332200000005
3177,05eb1e03-4d70-40f1-91ba-0f3c76e7bf2f.jpg,43,63,166,166,167.79,122.4,111.57,0.47839946
3178,05ebcc09-7707-4dcd-8fd2-7b6856c53b8b.jpg,53,79,125,125,163.88,141.81,137.6,0.39296598899999996
3179,05ebf7e8-0e64-4f49-8ea8-e11baf622725.jpg,41,66,161,161,140.97,79.9,66.07,0.563167216
3180,05ec3153-6c57-4213-99e7-0f7c05e4bc23.jpg,78,72,127,127,217.86,171.08,163.05,0.366437626
3181,05ec36a2-9edc-4791-a416-67c380d9c40b.jpg,52,54,147,147,232.8,202.77,206.14,0.542258283
3182,05ec9f83-8ac5-409f-8e98-717fae46a6c5.jpg,53,59,149,149,163.19,111.84,103.88,0.5380807670000001
3183,05ecdf07-87ec-4307-9f57-778d351df401.jpg,41,57,159,159,223.15,167.95,170.04,0.592448922
3184,05ed0acf-1532-46ab-b079-f50d45000afc.jpg,54,76,135,135,181.54,137.62,145.9,0.48758232
3185,05ed33e0-fd42-45a8-be0a-6cee9148fab9.jpg,37,70,173,173,224.76,174.12,160.53,0.39189123600000003
3186,05ed7fc3-ae8a-4e82-a9cb-1ce092b2ad6d.jpg,40,50,154,154,197.15,153.66,141.33,0.41972798
3187,05edd212-7f9e-4d07-9c30-651173848174.jpg,44,47,147,147,172.76,144.43,123.72,0.378161408
3188,05edd598-831f-4ca7-b131-80a4d80f4005.jpg,53,86,152,152,173.38,139.18,138.51,0.406258165
3189,05ede18b-e2c9-4f4e-91f8-007dc8e6dd2c.jpg,41,39,169,169,225.46,188.38,185.26,0.372587846
3190,05efc095-5993-42ca-8dbc-c77938063ce9.jpg,40,50,172,172,157.89,116.44,118.04,0.415068861
3191,05f073c9-4bfb-409f-bc10-4a2f81396172.jpg,63,64,152,152,186.47,155.08,138.56,0.483586405
3192,05f12149-0ed2-4822-b49d-2ae79075b675.jpg,46,85,166,166,179.1,135.68,128.28,0.344293406
3193,05f1e917-0f1a-4ae7-b6ee-35eeecdff3fe.jpg,42,60,163,163,214.07,184.22,171.59,0.511870857
3194,05f29a50-4d21-426d-b423-fdd93db09d0a.jpg,49,83,137,137,166.34,120.68,108.52,0.534318529
3195,05f2a5e7-6f33-46db-ae35-facd569b006b.jpg,40,74,150,150,134.56,110.03,104.25,0.47127342299999997
3196,05f31fc7-396d-4861-9b97-447ff38b976c.jpg,68,66,133,133,212.66,161.19,153.0,0.469230802
3197,05f385cf-9b4b-4888-8553-d340316e43b2.jpg,48,36,158,158,147.91,64.28,36.08,0.382720888
3198,05f3f5df-eef7-4965-8074-d8f40f57ca39.jpg,53,63,152,152,161.87,106.21,88.14,0.599634248
3199,05f4c770-3052-4ba4-bc0a-b2b9970c627b.jpg,38,65,163,163,175.02,122.19,118.91,0.534270943
3200,05f4e544-24e0-4284-b33d-f589ac8f3063.jpg,35,64,179,179,229.72,191.54,196.3,0.36602426200000004
3201,05f5084f-775b-4df1-ba8b-432dc532f4d8.jpg,39,78,160,160,192.55,135.22,146.37,0.47568138200000004
3202,05f654d0-c198-4b68-a962-63575ca3005d.jpg,37,70,165,165,174.93,122.28,132.85,0.47253344700000005
3203,05f720aa-eb82-418a-b25c-c8916c4f9486.jpg,72,93,116,116,167.76,114.6,95.29,0.325033472
3204,05f7696e-fae1-4f4a-9c2f-1d1bc81740f3.jpg,51,71,152,152,165.48,132.68,127.0,0.6040421220000001
3205,05f84618-b4f1-42f2-9c46-718cf977284d.jpg,41,69,179,179,217.89,196.85,204.57,0.36337464
3206,05f84945-0335-4afc-8c23-b8ee81c187b7.jpg,76,61,126,126,171.69,126.78,112.63,0.35096467200000003
3207,05f853bf-574c-4e88-b3e8-228c0a7d9472.jpg,29,84,145,145,173.76,134.99,132.49,0.29891223899999997
3208,05f8d6fd-39a6-46a4-98f0-f481a43b6a2c.jpg,52,62,145,145,210.04,146.48,128.97,0.5772133970000001
3209,05f9f01e-c8f5-4ba8-85b2-fe9681b6f9c2.jpg,48,77,155,155,221.75,169.14,176.35,0.519305793
3210,05fa47be-764d-4090-89f2-490f7cf43b93.jpg,41,64,170,170,181.79,126.5,120.81,0.439719398
3211,05faee99-fbd4-4f40-ae8f-6359673228ec.jpg,49,63,159,159,216.97,188.79,182.14,0.6241763339999999
3212,05fb0d83-2d49-4ae0-a1fc-ff5b096fe429.jpg,37,40,169,169,226.39,182.31,161.35,0.380839129
3213,05fbbdb0-92a6-4321-8f65-2c57c396402f.jpg,41,68,158,158,209.37,156.15,139.37,0.639697422
3214,05fbd3b1-7dc5-4278-a498-55f0b9e863c8.jpg,45,76,151,151,208.85,155.68,146.35,0.525685132
3215,05fc4e68-59a4-4168-b68e-ae851a21637f.jpg,52,76,131,131,177.5,131.04,103.28,0.44956170100000004
3216,05fc4f94-4ca8-47b8-b872-c4988fc3216e.jpg,54,68,137,137,173.68,126.48,122.8,0.531430982
3217,05fdbdcc-0c85-4d46-988b-a9d3db1818fc.jpg,44,68,144,144,193.79,150.0,159.61,0.556775008
3218,05fdfed9-9de8-4a69-92fa-a971d3d59837.jpg,46,63,154,154,202.61,153.89,137.63,0.737820163
3219,05fec6d7-7ffa-4a8e-bd5c-5a52e28b2467.jpg,54,72,157,157,181.74,143.27,128.39,0.467132586
3220,05fef4d6-fc42-409e-8daf-e4498f07458f.jpg,49,46,137,137,197.38,145.47,141.16,0.37659842600000004
3221,05ff47d8-7290-4492-9c46-5e2937c58245.jpg,39,54,175,175,208.58,176.48,182.65,0.382639757
3222,05ff85bb-3c70-44b9-a03f-26d260effd2a.jpg,35,47,177,177,232.07,196.25,199.8,0.370359006
3223,060018f9-dd6a-4038-acff-879043d59deb.jpg,48,74,165,165,223.97,174.9,154.03,0.441783538
3224,06003cba-c233-47d5-aba3-fd1f9c01de85.jpg,0,0,0,0,0.0,0.0,0.0,0.0
3225,0600b5f9-1c62-4a8a-8561-01b40690f046.jpg,46,54,167,167,206.33,154.62,135.83,0.47608681700000005
3226,0601ed18-686b-4a21-b472-0f7f52b867c7.jpg,0,0,0,0,0.0,0.0,0.0,0.0
3227,0602cbc9-1e0d-4442-b598-1949a4abca3f.jpg,61,45,117,117,197.07,132.58,126.03,0.231246322
3228,0603f32d-fe4c-4d32-8a25-31ba87f1a54b.jpg,42,81,171,171,186.81,147.02,143.51,0.328106423
3229,0604ab54-85af-4a06-aa59-cfd6b8a1c686.jpg,37,75,151,151,225.17,181.54,179.41,0.426901309
3230,0604d958-3346-4314-92ad-9a8a8c24d1e8.jpg,63,70,106,106,180.39,150.12,146.44,0.283030564
3231,06050e7c-3503-495b-962f-41f62a8a9f4b.jpg,28,64,179,179,221.14,149.78,141.46,0.370316934
3232,060525a9-2a1b-4361-b1db-2ee87b6a5c5c.jpg,52,67,149,149,190.98,148.4,144.12,0.7639985490000001
3233,06057711-0a05-4939-ac84-5ce615757414.jpg,57,74,146,146,221.56,166.83,155.03,0.546920093
3234,06060e39-9301-4d40-9530-ce16cf80a8f7.jpg,47,60,159,159,189.33,133.76,100.85,0.589926383
3235,06066b0c-3abb-4a4e-b5eb-6d3625d947d1.jpg,64,62,131,131,135.85,90.43,87.31,0.41193303
3236,0606af50-adc4-4698-92bd-d149492f80af.jpg,38,70,152,152,199.58,120.19,129.29,0.5018747
3237,0606d8f1-813d-4d37-bf89-924967cc0a76.jpg,59,74,152,152,158.27,159.9,167.41,0.437622455
